Keyword,Epoch,Word_1,Similarity_1,Word_2,Similarity_2,Word_3,Similarity_3,Word_4,Similarity_4,Word_5,Similarity_5,Word_6,Similarity_6,Word_7,Similarity_7,Word_8,Similarity_8,Word_9,Similarity_9,Word_10,Similarity_10
Fremdarbeiter,1,Jever,0.6076940894126892,Auslandswein,0.5586504936218262,Massenandrang,0.5459749698638916,Flüchtlingsfreibetrag,0.5398913621902466,nichtversteuert,0.5390437841415405,Kosmetikum,0.5371524691581726,Küstenschiff,0.5360181331634521,demoralisieren,0.5353912115097046,Schießübung,0.5348015427589417,Hülsenfrücht,0.5334415435791016
Fremdarbeiter,2,Sterbegeld,0.6361560821533203,Krankenhausbett,0.6275224089622498,Spielhalle,0.6216480135917664,Verpflegungszuschuß,0.6092263460159302,Siloraum,0.6090545058250427,Kopftuch,0.6056596636772156,Parteibüro,0.6041194200515747,Stahlprodukt,0.6025681495666504,Vollmilch,0.6022794842720032,kraftfahrend,0.5995722413063049
Fremdarbeiter,4,Mordversuch,0.7395269274711609,xvi,0.7306820750236511,Green,0.7283991575241089,verkrüppelt,0.7259100079536438,Zar,0.725174069404602,Weltkirchenrat,0.7226720452308655,Unverheiratete,0.7133936285972595,xv,0.7119651436805725,Reservelazarett,0.7104882001876831,Weiterreden,0.7101728320121765
Fremdarbeiter,6,beengend,0.4414080083370209,Jahreseinnahme,0.43481719493865967,bildlich,0.4329219162464142,Mindestsumme,0.42528846859931946,Pflaume,0.411742240190506,Soldatenrecht,0.40908387303352356,Selbstbezichtigung,0.4084179103374481,Dummkopf,0.40561527013778687,Sumpfblüte,0.4046877920627594,Nichteinbeziehung,0.4036245346069336
Gastarbeiter,1,Qualitätskontrolle,0.5504487752914429,Getreideausfuhr,0.5487244129180908,Fünfmarkstück,0.54722660779953,Umgegend,0.5400378704071045,Nebenanlage,0.534615695476532,Eisenwerk,0.5342805981636047,Rechtsbehelfe,0.531623899936676,Kultureinrichtung,0.5307283997535706,Knappschaftskrankenkasse,0.5289234519004822,Nebenerzeugnisse,0.527523398399353
Gastarbeiter,2,Ausländer,0.7294228672981262,Besucher,0.717923641204834,Schüler,0.6427565813064575,Arbeitskraft,0.6405914425849915,staatsangehörig,0.6392489671707153,ausländisch,0.629633367061615,Studierende,0.6278429627418518,Beschäftigte,0.6237815022468567,Landarbeiter,0.6221106648445129,Tourist,0.6218666434288025
Gastarbeiter,3,Ausländer,0.6845862865447998,Familienangehörige,0.6757351160049438,Lkw,0.666607141494751,Insasse,0.6553903222084045,Arbeitskraft,0.6420765519142151,Besucher,0.6395809054374695,Hafen,0.6388140916824341,Spätaussiedler,0.6356327533721924,Fahrzeug,0.6327425837516785,Pkw,0.6325050592422485
Gastarbeiter,4,Türke,0.6210193634033203,Flüchtling,0.6162583827972412,Flüchtlingslager,0.5887402296066284,Einwohner,0.5833105444908142,Zuwanderer,0.5823412537574768,Erwerbslose,0.5821184515953064,Tote,0.581499457359314,Familienangehörige,0.5734032392501831,asylsuchend,0.571942925453186,Festmeter,0.5697782635688782
Gastarbeiter,5,Kriegsopfer,0.5748765468597412,nachkommend,0.5205641388893127,deutschstämmig,0.4983223080635071,Versicherungszeit,0.49712780117988586,Schlesier,0.49665698409080505,hingerichtet,0.48843351006507874,ausschenken,0.4884233772754669,Abkömmling,0.48699823021888733,Siedlungsraum,0.48303231596946716,verbluten,0.4828149974346161
Gastarbeiter,6,Kriegsgefangene,0.5514170527458191,Tourist,0.5168840289115906,Bekannte,0.514732301235199,Besatzungszone,0.5085544586181641,Saisonarbeiter,0.5016979575157166,Muttersprache,0.49960216879844666,Kriegsgefangen,0.4995916783809662,Portugiese,0.497086763381958,gelernt,0.4935949444770813,Gefangenschaft,0.4921831786632538
Gastarbeiter,7,Wehrmacht,0.5795021653175354,Nachfolgestaat,0.5758922100067139,Aussiedler,0.5740835666656494,Heimatvertriebene,0.5659738779067993,Vertriebene,0.5603419542312622,Sowjetunion,0.5596625804901123,Tschechoslowakei,0.5587093830108643,Auschwitz,0.5583789348602295,Konzentrationslager,0.5558741688728333,Nationalsozialist,0.5499983429908752
Gastarbeiter,8,Deportation,0.6941928863525391,Sanitäter,0.6850898861885071,Selbstmord,0.6786357164382935,Arbeitskollege,0.6784685850143433,Kirchengemeinde,0.6782838106155396,kroatisch,0.6726829409599304,Araber,0.6710237264633179,charakteristisch,0.6702342629432678,Reisebüro,0.6692715883255005,matt,0.6690429449081421
Ausländer,1,Anwerbung,0.698627769947052,Kriegsgefangene,0.6769090890884399,Zivilperson,0.6295883059501648,Militärdienst,0.6275070309638977,hilfsbedürftig,0.6257612705230713,Jude,0.6198788285255432,Student,0.6168733835220337,Fremdenlegion,0.6122655868530273,staatsangehörig,0.6071133017539978,Fremdenverkehr,0.603449821472168
Ausländer,2,staatsangehörig,0.7555660605430603,Gastarbeiter,0.7294228672981262,ausländisch,0.724523663520813,Einreise,0.7242372035980225,nichtdeutsch,0.7103396058082581,Sowjetzone,0.6945717334747314,Aufenthalt,0.6936575174331665,Besucher,0.6915960311889648,Stationierungsstreitkraft,0.6906211972236633,Lieferung,0.6865652799606323
Ausländer,3,Familienangehörige,0.7049917578697205,staatsangehörig,0.6932169795036316,Gastarbeiter,0.684586226940155,Person,0.6684769988059998,lebend,0.6396064758300781,Besucher,0.6343376040458679,Angehörige,0.6341373324394226,ausländisch,0.6285683512687683,Bewohner,0.6242905259132385,Studierende,0.622258722782135
Ausländer,4,Türke,0.7087277173995972,Aussiedler,0.6703317165374756,Flüchtling,0.6656625866889954,Ausländerin,0.6214287877082825,lebend,0.5970725417137146,Familienangehörige,0.5913307666778564,Zuwanderer,0.5870288014411926,Einbürgerung,0.5870223045349121,Jugendliche,0.5836374163627625,Mensch,0.5757104158401489
Ausländer,5,Zuwanderer,0.7231665253639221,Türke,0.7120149731636047,Einwanderer,0.7023836374282837,Flüchtling,0.6924958825111389,nichtdeutsch,0.6886044144630432,Aussiedler,0.6705148220062256,Ausländerin,0.6396201848983765,lebend,0.6197680234909058,asylsuchend,0.5989194512367249,Spätaussiedler,0.5835852026939392
Ausländer,6,Aussiedler,0.7355605363845825,Zuwanderer,0.7290093302726746,Einwanderer,0.6971971988677979,Spätaussiedler,0.6932277679443359,Türke,0.690605103969574,nichtdeutsch,0.6833386421203613,Flüchtling,0.666102945804596,Einbürgerung,0.641352117061615,Inländer,0.6309409141540527,Ausländerin,0.6169185042381287
Ausländer,7,nichtdeutsch,0.6470193862915039,Ausländerin,0.6278250217437744,Inländer,0.6007055044174194,Ausreise,0.5981303453445435,Zuwanderer,0.5937336683273315,Einreise,0.5829290151596069,Einwanderer,0.5818331241607666,staatsangehörig,0.5776109099388123,Abschiebung,0.5704046487808228,vollziehbar,0.559249997138977
Ausländer,8,vollziehbar,0.7559363842010498,tatverdächtig,0.6715017557144165,Einwanderer,0.6652934551239014,Wolf,0.6356484889984131,abgelehnt,0.6291991472244263,Arbeitslose,0.6087530851364136,Grenzübertritt,0.6070303916931152,Geldstrafe,0.6061957478523254,Vermögenswert,0.6045457720756531,Zuwanderer,0.5999679565429688
Migrant,5,Migrantin,0.8391110897064209,Ausländer,0.7595500946044922,Ausländerin,0.7475752234458923,Einwanderer,0.7251936197280884,Türke,0.6769089102745056,schwul,0.6653851270675659,Zuwanderer,0.6570363640785217,lebend,0.6495293974876404,Aussiedler,0.6446106433868408,Lesbe,0.6429692506790161
Migrant,6,Migrantin,0.8568302989006042,Zuwanderer,0.7488599419593811,Aussiedler,0.6960011124610901,Ausländer,0.6830868721008301,Spätaussiedler,0.6717736124992371,Behinderte,0.6613731980323792,Einwanderer,0.6109189987182617,Ausländerin,0.6053104400634766,Mädchen,0.5989508032798767,Spätaussiedlerinn,0.5917354226112366
Migrant,7,Geflüchtete,0.7916169166564941,schutzsuchend,0.784143328666687,Einwanderer,0.7749027609825134,Migrantin,0.7592871189117432,Zuwanderer,0.7578150629997253,Flüchtling,0.7458049058914185,Asylbewerber,0.7214875221252441,asylsuchend,0.7169455885887146,Kriegsflüchtling,0.6861281394958496,Syrer,0.6822769641876221
Migrant,8,Migrantin,0.7526070475578308,Flüchtling,0.747025728225708,Syrer,0.7317029237747192,Ausländer,0.7115225195884705,Asylbewerber,0.7074466943740845,Muslim,0.6720098257064819,Demonstrant,0.6692051291465759,Kriegsflüchtling,0.6634292602539062,Geflüchtete,0.6601102352142334,Afghane,0.6600040793418884
Asylant,3,Jungtier,0.6760194301605225,Telefunken,0.6741633415222168,Roberto,0.6651074886322021,Landschaftsschutzgebiet,0.6617316603660583,Homöopathie,0.6576290130615234,Ablenkungsmaßnahme,0.6570547223091125,Kunert,0.6559106111526489,Merzig,0.6557387709617615,fernmelden,0.6546949744224548,Landegebühr,0.6535220146179199
Asylant,4,Asylbewerber,0.609192430973053,asylsuchend,0.6036293506622314,Flüchtling,0.5933099985122681,Aussiedlerin,0.5929508805274963,geduldet,0.5881690979003906,Ausländerin,0.5781476497650146,Sri,0.5778802037239075,Lanka,0.5767388939857483,asylberechtigt,0.5646786093711853,Asylsuchende,0.561942994594574
Asylant,5,Spionage,0.66506427526474,Deportation,0.6516846418380737,Einwanderer,0.6280214190483093,asylsuchend,0.6276082992553711,Gewalttätigkeit,0.6231892704963684,Ausnahmezustand,0.6188986897468567,Zwangsarbeit,0.6188722848892212,Feindseligkeit,0.6182979941368103,Asylsuchende,0.6161167025566101,Verhör,0.6144391894340515
Asylant,6,Katholik,0.4390771687030792,Sprachraum,0.3757707178592682,staatsangehörig,0.3744680881500244,Wohnbevölkerung,0.3694216310977936,Aufrechnen,0.36893388628959656,Waffenbesitzer,0.36879780888557434,vietnamesisch,0.36708372831344604,Inländer,0.36471256613731384,Panzerfaust,0.35779115557670593,Assimilation,0.357485294342041
Asylant,7,abgelehnt,0.578025221824646,Asylsuchende,0.5368488430976868,Geschützte,0.530064046382904,Arbeitsmarktzugang,0.5061817169189453,ankommend,0.5028752088546753,geduldet,0.496376097202301,Asylbewerber,0.48602741956710815,beherbergen,0.4814617931842804,abgeschoben,0.4810655415058136,vollziehbar,0.4767228960990906
Asylant,8,Fesselung,0.7182526588439941,Malaise,0.7108780145645142,schocken,0.696137011051178,Polizeipräsident,0.6918131709098816,gehandelt,0.6910340785980225,ausgeführt,0.6897426843643188,Reservoir,0.688879668712616,Briefkastenfirma,0.686497688293457,löffeln,0.6862961053848267,Interimslösung,0.6846152544021606
Scheinasylant,4,Wirtschaftsflüchtling,0.6674318909645081,Wirtschaftsasylant,0.632502555847168,geduldet,0.6260370016098022,Droge,0.6073407530784607,Ausrottung,0.5999853610992432,Aussonderung,0.5820862650871277,massenhaft,0.5734245181083679,Cholera,0.5708380341529846,unecht,0.5654133558273315,Wohltätigkeit,0.562743604183197
Scheinasylant,5,Insekt,0.6443473696708679,Ausländerhaß,0.6401010155677795,Terrorisierung,0.6399232745170593,Asylantenflut,0.6369487047195435,Überfremdung,0.6259346604347229,Klageweib,0.6233446598052979,Versklavung,0.6225977540016174,Durchrassung,0.6209326386451721,Substitutionsprogramm,0.6208958625793457,Bettel,0.6206673979759216
Scheinasylant,6,Gesamttext,0.8485130071640015,Thorium,0.8459848165512085,Blablabla,0.8428618907928467,Ombudsma,0.842289924621582,Methangasemission,0.8406320810317993,Zuzugsbeschränkung,0.8398336172103882,Selbstkastration,0.8361707329750061,Übergangsgebührnisse,0.8356949687004089,Schuldenmacherpartei,0.835265576839447,Busspur,0.8347417116165161
Scheinasylant,7,Stadtkultur,0.7748686075210571,heruntersteigen,0.7543306350708008,mikrobiell,0.7508363723754883,Randstreifen,0.749894380569458,betoniert,0.7468451857566833,Gesamtwürdigung,0.7430951595306396,Edith,0.7427038550376892,katalytisch,0.7413953542709351,Ausbauplanung,0.7412671446800232,Lachs,0.7411011457443237
Wirtschaftsasylant,4,Wirtschaftsflüchtling,0.6717178225517273,Scheinasylant,0.6325024962425232,Fete,0.6212020516395569,Heilslehre,0.604845404624939,Aussonderung,0.6047614812850952,Afrikaner,0.5985181331634521,Asylant,0.5961595177650452,Arbeitsscheu,0.5957610607147217,Freud,0.5948218703269958,Drogensucht,0.5926734209060669
Wirtschaftsasylant,5,Härtefonds,0.35070884227752686,Strafgefangen,0.33528268337249756,Staatsschutzdatei,0.3345464766025543,Hierarchiestufe,0.3270473778247833,Gebührenerhöhung,0.32637718319892883,irrtümlicherweis,0.3261245787143707,wöchig,0.3197934627532959,Wortungeheuer,0.31939926743507385,Ausländerthema,0.3174431025981903,Regierungswechsel,0.3169627785682678
Wirtschaftsflüchtling,2,Soziologendeutsch,0.5077509880065918,Sportbegegnung,0.5005816221237183,Stroh,0.49916061758995056,Bundessammellager,0.49901220202445984,Day,0.49255314469337463,Stromleitung,0.49253883957862854,Ausnahmeerscheinung,0.4902227520942688,Gemälde,0.4875416159629822,Faulenz,0.4867328703403473,Kriegsverbrechen,0.4854945242404938
Wirtschaftsflüchtling,3,Zwangsinstrument,0.6737340688705444,Umstürzen,0.6478407382965088,Rückbildung,0.6459206342697144,profan,0.6433970928192139,Verfassungsbedenken,0.6408956050872803,entwenden,0.6391090154647827,Abstraktum,0.6384270787239075,Landschaftsschutzgebiet,0.6373850107192993,Lotteriegesetze,0.6339673399925232,Inder,0.633457362651825
Wirtschaftsflüchtling,4,körpereigen,0.5720678567886353,Aussonderung,0.5701479315757751,Monokultur,0.5667992830276489,Heilslehre,0.5593414306640625,Bulle,0.5530054569244385,Schädlingsbekämpfungsmittel,0.5515619516372681,Inquisition,0.5508397817611694,Wirtschaftszone,0.5472045540809631,Kampfbegriff,0.5440625548362732,Antibiotikum,0.543475329875946
Wirtschaftsflüchtling,5,Deportation,0.583193838596344,Henker,0.5801493525505066,Betrüger,0.5786407589912415,Kriegstreiber,0.5701072812080383,asozial,0.5664275884628296,Kriegsgefangene,0.5613678097724915,Kampfmittel,0.5612890124320984,belieben,0.5521222352981567,Hausfriedensbruch,0.5502421259880066,Zwangsarbeit,0.5325977206230164
Wirtschaftsflüchtling,6,Faulenz,0.5806969404220581,Kupfer,0.5767694115638733,tonnenweise,0.5686459541320801,Trübe,0.5607479810714722,gemolk,0.5602882504463196,keynessch,0.5602655410766602,ausstreuen,0.5495483875274658,überwältigen,0.5486027598381042,mißhandeln,0.5465985536575317,zudrehen,0.5452185869216919
Wirtschaftsflüchtling,7,tarnen,0.6610491871833801,abstempeln,0.6277317404747009,klassifizieren,0.5983043313026428,getarnt,0.5965814590454102,diffamieren,0.5929612517356873,denunzieren,0.5925758481025696,Loser,0.5888370871543884,Berufsverbrecher,0.5810726284980774,Verräter,0.5778408050537109,verunglimpfen,0.5776438117027283
Wirtschaftsflüchtling,8,löffeln,0.716764509677887,Cuxhave,0.7072481513023376,kriminaltechnisch,0.7033337950706482,Ravensburg,0.700233519077301,Radioaktivität,0.6994466781616211,Darm,0.6978894472122192,fischen,0.6939535737037659,Kinderheim,0.6936339139938354,Liquidation,0.6910622119903564,Füllhorn,0.6880616545677185
Asylmissbrauch,6,Umsatzsteuerhinterziehung,0.5817147493362427,Schädling,0.5612356066703796,Einreisende,0.5587397217750549,Sextourismus,0.5571795701980591,Leistungsmissbrauch,0.5568090677261353,Demokratieverdrus,0.5552532076835632,Steuerflucht,0.5497745871543884,Beschaffungskriminalität,0.5481255650520325,Steuerhinterziehung,0.5424579381942749,Eingereiste,0.5404813885688782
Asylmissbrauch,7,Zwangsheirat,0.6410775780677795,Zuwiderhandlung,0.634982168674469,Umsatzsteuerbetrug,0.6304998397827148,Geständnis,0.6280832886695862,Schleuserkriminalität,0.6233561635017395,Ghettoisierung,0.6167706251144409,Sozialbetrug,0.6155146956443787,Müllverklappung,0.6145987510681152,Organhandel,0.613124430179596,Vollziehung,0.6126518845558167
Asylmissbrauch,8,herunterrechnen,0.5772149562835693,Englisch,0.5626522302627563,Girokonto,0.5228606462478638,Weinbau,0.5211960673332214,Anhieb,0.5203961133956909,Nacken,0.5145865678787231,Steuerpolitiker,0.5133333206176758,Terminmarkt,0.5124021768569946,bildlich,0.5112226605415344,Kippe,0.5090826153755188
Asylmißbrauch,3,Papierberg,0.6661229133605957,Verkehrsverbesserung,0.6402511596679688,Zinsanhebung,0.6287327408790588,Herumbasteln,0.6152284741401672,Abhang,0.6150467991828918,Jugendphase,0.6141859889030457,Stromkosten,0.6110694408416748,Umweltverbesserung,0.6018967628479004,Berufsentscheidung,0.5999541282653809,zerschellen,0.5963168144226074
Asylmißbrauch,4,erodieren,0.750736653804779,ufernah,0.7461373209953308,Ernährungssicherstellungsgesetz,0.7428315281867981,Tischler,0.740715503692627,Nanu,0.7368440628051758,traditionsbildend,0.7364345192909241,Leistungsfreude,0.7361708879470825,Verschleppen,0.7361603379249573,Oi,0.7353761196136475,Hauptschuljahr,0.7329150438308716
